,name,vocation,world,skill_level,category,ingestion_time,ingestion_date,source_system,batch_id
13851,Dameczka,elite knight,vunira,131,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13852,Damka Czarna,royal paladin,vunira,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13853,Daregul,elite knight,vunira,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13854,Dark Tan mai,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13855,Daruhna,exalted monk,vunira,113,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13856,Demon Silence,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13857,Diaper Faur,exalted monk,vunira,112,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13858,Don Gremlin,elite knight,vunira,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13859,Dragon Maniatico,elite knight,vunira,130,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13860,Dumdum,elite knight,vunira,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13861,Dystopian,elite knight,vunira,140,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13862,Eken Sydowzki,exalted monk,vunira,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13863,Elemental Hero Sparkman,elite knight,vunira,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13864,Elite Krotki,elite knight,vunira,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13865,Elite Strellita,elite knight,vunira,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13866,Epus,master sorcerer,vunira,132,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13867,Evas Tara,elite knight,vunira,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13868,Evol One,master sorcerer,vunira,128,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13869,Fiddy Nikez,elite knight,vunira,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13870,Fiinchy,exalted monk,vunira,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13871,First Knight Rider,royal paladin,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13872,Fistic Monk,exalted monk,vunira,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13873,Floorex,exalted monk,vunira,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13874,Freccariossa,elite knight,vunira,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13875,Gnoors,royal paladin,vunira,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13876,Gola Jaax,knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13877,Grapleer,master sorcerer,vunira,129,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13878,Guan,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13879,Haelimonk,exalted monk,vunira,113,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13880,Hardcor,sorcerer,vunira,140,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13881,Harvezd,knight,vunira,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13882,Heinzinki,master sorcerer,vunira,135,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13883,Herr Monkx,exalted monk,vunira,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13884,Holurek,elite knight,vunira,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13885,Hraczeautomaty,exalted monk,vunira,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13886,Huciu Kaci,elite knight,vunira,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13887,Humpii,elite knight,vunira,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13888,Hupman,elite knight,vunira,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13889,Hupmania,elite knight,vunira,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13890,Illmu,master sorcerer,vunira,127,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13891,Imra Shia,elite knight,vunira,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13892,Insanity,exalted monk,vunira,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13893,Ironman the first,elite knight,vunira,124,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13894,Jellowy,elite knight,vunira,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13895,Kael Fist,exalted monk,vunira,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13896,Kedov,elite knight,vunira,125,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13897,Klevin Thor,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13898,Kovel The Eternal,master sorcerer,vunira,148,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13899,Kuzon,elite knight,vunira,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13900,Kwiateek Dezerter,elite knight,vunira,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13901,Lady Bubke,elite knight,vunira,132,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13902,Lechu,elite knight,vunira,131,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13903,Leonardo Efternamn,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13904,Leszku,elite knight,vunira,132,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13905,Lord Zilez,master sorcerer,vunira,137,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13906,Luthien Frostmourne,elite knight,vunira,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13907,Maan Temor,royal paladin,vunira,138,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13908,Machiavel,elite knight,vunira,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13909,Maestro Bamboocha,elite knight,vunira,134,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13910,Major Grandad,elite knight,vunira,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13911,Masnus,exalted monk,vunira,127,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13912,Master Dzidek,paladin,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13913,Mathias Bynens,royal paladin,vunira,144,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13914,Mikey olo,elite knight,vunira,134,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13915,Monk And Snus,exalted monk,vunira,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13916,Monk Hong Kong,exalted monk,vunira,121,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13917,Moplen,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13918,Morsiz,knight,vunira,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13919,Nicol,master sorcerer,vunira,137,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13920,Norottenblood Noprimal,royal paladin,vunira,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13921,Nova Monk,exalted monk,vunira,116,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13922,Nyrkki kyllikki,exalted monk,vunira,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13923,Old Club Master,elite knight,vunira,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13924,Pan Pawel Karateka,exalted monk,vunira,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13925,Partyboost,royal paladin,vunira,138,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13926,Pathetique,elite knight,vunira,133,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13927,Plusik,master sorcerer,vunira,133,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13928,Quakkap,master sorcerer,vunira,130,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13929,Radraz,royal paladin,vunira,140,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13930,Ram Monk,exalted monk,vunira,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13931,Ravehez,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13932,Rebecca the Guardian,royal paladin,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13933,Revanne,master sorcerer,vunira,132,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13934,Roffdogg The Bountyhunter,elite knight,vunira,135,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13935,Rushler,elite knight,vunira,130,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13936,Sabziro,royal paladin,vunira,139,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13937,Saint Tristen,royal paladin,vunira,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13938,Sancta Monk,exalted monk,vunira,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13939,Sasori Hidden Sand,elite knight,vunira,127,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13940,Sheath Zalazy,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13941,Sibon Faur,elite knight,vunira,135,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13942,Sinsor,royal paladin,vunira,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13943,Sir Reysrot,knight,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13944,Smurfaren,elite knight,vunira,140,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13945,Solobos,elite knight,vunira,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13946,Soul jail,elite knight,vunira,131,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13947,Soupape,royal paladin,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13948,Spellhouse,exalted monk,vunira,110,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13949,Sprytny Spryciarz,knight,vunira,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13950,Steelheart Grittah,elite knight,vunira,134,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13951,Steelheart Gritteh,elite knight,vunira,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13952,Szysha,elite knight,vunira,133,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13953,Tatsujin,royal paladin,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13954,Theuzzito,sorcerer,vunira,128,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13955,Traviezza,elite knight,vunira,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13956,Trimid,elite knight,vunira,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13957,Tron Bonne,royal paladin,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13958,True Hemaa,master sorcerer,vunira,129,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13959,True Messi,elite knight,vunira,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13960,Ty Ridium,elite knight,vunira,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13961,Uchiha Sharingan,royal paladin,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13962,Unkindled Masyh,elite knight,vunira,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13963,Van Larsen,royal paladin,vunira,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13964,Vapapunch,exalted monk,vunira,117,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13965,Venus,royal paladin,vunira,140,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13966,Vic Del'Sal,royal paladin,vunira,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13967,Vicub,elite knight,vunira,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13968,Vinz Homeless,elite knight,vunira,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13969,Vis Necandi,elite knight,vunira,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13970,Vlladimir,elite knight,vunira,126,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13971,Wallace the Knight,elite knight,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13972,Wiadromix,elite knight,vunira,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13973,Wodzirej,elite knight,vunira,128,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13974,Xinlin,knight,vunira,123,Shielding,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13975,Yeii Liin,knight,vunira,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13976,Yes Yes,royal paladin,vunira,138,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13977,Ykk,master sorcerer,vunira,129,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13978,Zagnus Ened,royal paladin,vunira,136,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13979,Zaitori,elite knight,vunira,133,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13980,Zalina Myth,elite knight,vunira,135,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13981,Zane Onslaught,elite knight,vunira,131,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13982,Zdzi Siek,master sorcerer,vunira,134,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13983,Zibou,master sorcerer,vunira,129,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13984,Zubaji,exalted monk,vunira,114,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13985,Aarchangel of Death,elite knight,celesta,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13986,Adan Cedumie,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13987,Adelay iras,royal paladin,celesta,133,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13988,Adwaic,elite knight,celesta,130,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13989,Agadz,elite knight,celesta,133,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13990,Akashiia,master sorcerer,celesta,128,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13991,Akkarinson,exalted monk,celesta,111,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13992,Akkrilus,royal paladin,celesta,142,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13993,Anna Girl,elite knight,celesta,129,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13994,Annadar,elite knight,celesta,130,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13995,Anndin,elite knight,celesta,128,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13996,Baby Havok,exalted monk,celesta,113,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13997,Bandzior Ek,elite knight,celesta,133,Club Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13998,Bialymiro,royal paladin,celesta,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
13999,Black Haunter,elite knight,celesta,130,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14000,Bluuey,exalted monk,celesta,109,Fist Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14001,Bobolocik,master sorcerer,celesta,135,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14002,Brown Jantar,elite knight,celesta,138,Sword Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14003,Bruno Otton,royal paladin,celesta,135,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14004,Bula Xold,royal paladin,celesta,134,Distance Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14005,Caron Navis Guuru,elite knight,celesta,129,Axe Fighting,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
14006,Chealino,master sorcerer,celesta,144,Magic Level,2026-01-26 18:54:26.991115,2026-01-26,highscore_tibia_page,6d5e0578-c73b-4999-b82d-b962bb029bf0
