,rank,name,world,vocation,level,experience,world_type,updated_at
25769,25770,Powpow Monk,terribra,monk,22,138169,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25770,25771,Ramonkzyn,terribra,exalted monk,22,139680,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25771,25772,Santex Rook,terribra,none,22,152809,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25772,25773,Wurorook,terribra,none,22,154195,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25773,25774,Arrowen,tempestera,none,21,116108,Retro Open PvP,2026-01-20 22:59:57.042544
25774,25775,Anti Chit,escura,none,21,119747,Retro Open PvP,2026-01-20 22:59:57.042544
25775,25776,Xafissi Moder,escura,none,21,126703,Retro Open PvP,2026-01-20 22:59:57.042544
25776,25777,Faulk Rookstayer,sombra,none,21,116978,Retro Open PvP,2026-01-20 22:59:57.042544
25777,25778,Atajador de cueritos,firmera,none,21,129723,Retro Open PvP,2026-01-20 22:59:57.042544
25778,25779,Eldera Freez,firmera,none,21,133201,Retro Open PvP,2026-01-20 22:59:57.042544
25779,25780,Kiwi Coco,firmera,none,21,126776,Retro Open PvP,2026-01-20 22:59:57.042544
25780,25781,Mitos Mitoso,firmera,none,21,117578,Retro Open PvP,2026-01-20 22:59:57.042544
25781,25782,Mortenz,firmera,none,21,124259,Retro Open PvP,2026-01-20 22:59:57.042544
25782,25783,Coffee Rooker,mystera,none,21,127448,Retro Open PvP,2026-01-20 22:59:57.042544
25783,25784,Anas Abaelus,retalia,none,21,116448,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25784,25785,Bakzmuszli,retalia,none,21,132577,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25785,25786,Borys Smirbiew,retalia,none,21,117449,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25786,25787,Makarena Monk,retalia,exalted monk,21,129318,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25787,25788,Nelusiowa,retalia,monk,21,131319,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25788,25789,Rzor Rookie,retalia,none,21,118712,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25789,25790,Saajanka,retalia,monk,21,127713,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25790,25791,Solid Zdunikov,retalia,none,21,120582,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25791,25792,Suskko,retalia,exalted monk,21,119269,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25792,25793,Taco kungen,retalia,none,21,122593,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25793,25794,Ty Polski Nierobie,retalia,monk,21,132927,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25794,25795,Veyas,retalia,none,21,121532,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25795,25796,Ambience,monstera,exalted monk,21,132221,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25796,25797,Black Mask,monstera,exalted monk,21,127696,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25797,25798,Ceola on Rook,monstera,none,21,134742,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25798,25799,Elon Muskrat,monstera,monk,21,116458,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25799,25800,Evita Me,monstera,monk,21,129251,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25800,25801,Fikasz to znikasz,monstera,exalted monk,21,128423,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25801,25802,Laveii,monstera,exalted monk,21,119003,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25802,25803,Marramonk,monstera,exalted monk,21,126687,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25803,25804,Ona Maa Rajstopy,monstera,monk,21,132548,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25804,25805,Rubeus Sprout,monstera,exalted monk,21,123918,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25805,25806,Sir Gains,monstera,none,21,117690,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25806,25807,Aragono Rookgaard,gladibra,none,21,125894,Retro Open PvP,2026-01-20 22:59:57.042544
25807,25808,Doctor Hammington,gladibra,none,21,119126,Retro Open PvP,2026-01-20 22:59:57.042544
25808,25809,Nick Ryzee,gladibra,none,21,126826,Retro Open PvP,2026-01-20 22:59:57.042544
25809,25810,Rookgaard Joao Marola,gladibra,none,21,122004,Retro Open PvP,2026-01-20 22:59:57.042544
25810,25811,Surinoc Alga,gladibra,none,21,131384,Retro Open PvP,2026-01-20 22:59:57.042544
25811,25812,Apprentice Sheng Pyra,eclipta,none,21,119775,Retro Open PvP,2026-01-20 22:59:57.042544
25812,25813,Drui Dee,eclipta,none,21,130484,Retro Open PvP,2026-01-20 22:59:57.042544
25813,25814,Szonek,eclipta,none,21,131781,Retro Open PvP,2026-01-20 22:59:57.042544
25814,25815,Damn gurl,lutabra,none,21,134941,Retro Open PvP,2026-01-20 22:59:57.042544
25815,25816,Fafalien,lutabra,none,21,131791,Retro Open PvP,2026-01-20 22:59:57.042544
25816,25817,Gorgumillo,lutabra,none,21,117080,Retro Open PvP,2026-01-20 22:59:57.042544
25817,25818,Lord bodin Rook,lutabra,none,21,129551,Retro Open PvP,2026-01-20 22:59:57.042544
25818,25819,Luan Rookgaard,lutabra,none,21,127944,Retro Open PvP,2026-01-20 22:59:57.042544
25819,25820,Rookerzorde,lutabra,none,21,126826,Retro Open PvP,2026-01-20 22:59:57.042544
25820,25821,Lukyzz Rookgaard,penumbra,none,21,129977,Retro Open PvP,2026-01-20 22:59:57.042544
25821,25822,Man of Word,epoca,none,21,126411,Retro Open PvP,2026-01-20 22:59:57.042544
25822,25823,Rookgaard Woodcutter,epoca,none,21,121773,Retro Open PvP,2026-01-20 22:59:57.042544
25823,25824,Sous Rooki,epoca,none,21,120313,Retro Open PvP,2026-01-20 22:59:57.042544
25824,25825,Stefek Piroman,epoca,none,21,129114,Retro Open PvP,2026-01-20 22:59:57.042544
25825,25826,Azuze,terribra,none,21,122017,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25826,25827,Calango de Rook,terribra,none,21,129436,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25827,25828,Chimmuk,terribra,exalted monk,21,117006,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25828,25829,Gugu Lulu,terribra,none,21,122007,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25829,25830,Lincoln The Fisherman,terribra,none,21,127328,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25830,25831,Rookstayer Fvinte,terribra,none,21,134890,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25831,25832,Tenthousandays,terribra,none,21,122621,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25832,25833,Undead Frodo,terribra,monk,21,122867,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25833,25834,Vinyborges,terribra,monk,21,116092,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25834,25835,Vit Jacabreiro,terribra,none,21,130162,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25835,25836,Madam Fondie,escura,none,20,102564,Retro Open PvP,2026-01-20 22:59:57.042544
25836,25837,Eduardo Newbie,sombra,none,20,103669,Retro Open PvP,2026-01-20 22:59:57.042544
25837,25838,Eleoce Monk,zunera,exalted monk,20,98901,Hardcore PvP,2026-01-20 22:59:57.042544
25838,25839,Monkitha,zunera,exalted monk,20,99197,Hardcore PvP,2026-01-20 22:59:57.042544
25839,25840,Babrotimus Huwearker,firmera,none,20,112967,Retro Open PvP,2026-01-20 22:59:57.042544
25840,25841,Dubrozz,firmera,none,20,103711,Retro Open PvP,2026-01-20 22:59:57.042544
25841,25842,Elite Rookgaardian,firmera,none,20,110765,Retro Open PvP,2026-01-20 22:59:57.042544
25842,25843,Osnan Off Rookgaard,firmera,none,20,104531,Retro Open PvP,2026-01-20 22:59:57.042544
25843,25844,Caxez,retalia,none,20,99394,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25844,25845,Etho Rook,retalia,none,20,110115,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25845,25846,Everlasting Poznanska Pyra,retalia,none,20,103444,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25846,25847,Frosty Feru,retalia,none,20,109973,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25847,25848,Ginger Speed,retalia,exalted monk,20,98804,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25848,25849,Glacierice,retalia,monk,20,105781,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25849,25850,Mick Merrima,retalia,exalted monk,20,102365,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25850,25851,Momokuno,retalia,monk,20,115601,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25851,25852,Mystic Marvox,retalia,monk,20,100285,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25852,25853,Numbed Pain,retalia,monk,20,99006,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25853,25854,Polish Nine Four,retalia,none,20,107082,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25854,25855,Tiwyn Tirie,retalia,monk,20,106577,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25855,25856,Wung Seng Chi,retalia,exalted monk,20,109489,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25856,25857,Bomberjh,monstera,monk,20,107399,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25857,25858,Boominator,monstera,monk,20,104240,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25858,25859,Combo Enlajeta,monstera,monk,20,102124,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25859,25860,Emon El Rudo,monstera,monk,20,101134,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25860,25861,Ins Tal Pro,monstera,none,20,102072,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25861,25862,Jay on Rookgaard,monstera,none,20,103502,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25862,25863,Lee Pentakill,monstera,monk,20,113616,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25863,25864,Monk Dasmoka,monstera,exalted monk,20,103338,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25864,25865,Monk Wildera,monstera,exalted monk,20,102715,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25865,25866,Monkgesito,monstera,monk,20,101507,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25866,25867,My last smile,monstera,exalted monk,20,106418,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25867,25868,Round Two Fight,monstera,exalted monk,20,113511,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25868,25869,Sarcis,monstera,exalted monk,20,99498,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25869,25870,Sheila Meushaco,monstera,monk,20,107588,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25870,25871,Siierra Fox,monstera,monk,20,99037,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25871,25872,Talmak Miros,monstera,none,20,101201,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25872,25873,Wope Lee,monstera,monk,20,99016,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25873,25874,Yncine ratork,monstera,none,20,105975,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25874,25875,Zorron Monge,monstera,monk,20,101706,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25875,25876,Chip Aventureiro,gladibra,none,20,101782,Retro Open PvP,2026-01-20 22:59:57.042544
25876,25877,Dog Billionaire,gladibra,none,20,99107,Retro Open PvP,2026-01-20 22:59:57.042544
25877,25878,Humble Pal,gladibra,none,20,106585,Retro Open PvP,2026-01-20 22:59:57.042544
25878,25879,Jacir Abra,gladibra,none,20,101149,Retro Open PvP,2026-01-20 22:59:57.042544
25879,25880,Kadulz Rook,gladibra,none,20,99609,Retro Open PvP,2026-01-20 22:59:57.042544
25880,25881,Luke on Rook,gladibra,none,20,101397,Retro Open PvP,2026-01-20 22:59:57.042544
25881,25882,Mago Impostor,gladibra,none,20,99220,Retro Open PvP,2026-01-20 22:59:57.042544
25882,25883,Scarlet Quinn,gladibra,none,20,99177,Retro Open PvP,2026-01-20 22:59:57.042544
25883,25884,Surf Hiit,gladibra,none,20,102147,Retro Open PvP,2026-01-20 22:59:57.042544
25884,25885,Wal on Rookgard,gladibra,none,20,100570,Retro Open PvP,2026-01-20 22:59:57.042544
25885,25886,Zaldsous Rulinin,gladibra,none,20,103008,Retro Open PvP,2026-01-20 22:59:57.042544
25886,25887,Benitez de rook,eclipta,none,20,108647,Retro Open PvP,2026-01-20 22:59:57.042544
25887,25888,Gollite,eclipta,none,20,110680,Retro Open PvP,2026-01-20 22:59:57.042544
25888,25889,Huracania,eclipta,none,20,106466,Retro Open PvP,2026-01-20 22:59:57.042544
25889,25890,Kamek Isiel,eclipta,none,20,110068,Retro Open PvP,2026-01-20 22:59:57.042544
25890,25891,Rokstayer,eclipta,none,20,101686,Retro Open PvP,2026-01-20 22:59:57.042544
25891,25892,Sentimental Old Timer,eclipta,none,20,102812,Retro Open PvP,2026-01-20 22:59:57.042544
25892,25893,Steini,eclipta,none,20,105233,Retro Open PvP,2026-01-20 22:59:57.042544
25893,25894,Thor Viss,eclipta,none,20,98882,Retro Open PvP,2026-01-20 22:59:57.042544
25894,25895,Yayamuharata,eclipta,none,20,107938,Retro Open PvP,2026-01-20 22:59:57.042544
25895,25896,Warlock of Senja,eclipta,none,20,106786,Retro Open PvP,2026-01-20 22:59:57.042544
25896,25897,Bocleta,lutabra,none,20,108935,Retro Open PvP,2026-01-20 22:59:57.042544
25897,25898,Caquita Staka,lutabra,none,20,106661,Retro Open PvP,2026-01-20 22:59:57.042544
25898,25899,Danz Souls,lutabra,none,20,104491,Retro Open PvP,2026-01-20 22:59:57.042544
25899,25900,Demonshine,lutabra,none,20,112556,Retro Open PvP,2026-01-20 22:59:57.042544
25900,25901,Kokeza,lutabra,none,20,103073,Retro Open PvP,2026-01-20 22:59:57.042544
25901,25902,Ossunn Roo,lutabra,none,20,110604,Retro Open PvP,2026-01-20 22:59:57.042544
25902,25903,Rooker Lutabra,lutabra,none,20,101476,Retro Open PvP,2026-01-20 22:59:57.042544
25903,25904,Skardufa Rookguard,lutabra,none,20,114858,Retro Open PvP,2026-01-20 22:59:57.042544
25904,25905,Sphinixmon Renewed,lutabra,none,20,110184,Retro Open PvP,2026-01-20 22:59:57.042544
25905,25906,Violeiro da Madrugada,lutabra,none,20,100722,Retro Open PvP,2026-01-20 22:59:57.042544
25906,25907,Formula John,zuna,exalted monk,20,100933,Hardcore PvP,2026-01-20 22:59:57.042544
25907,25908,Mozun,zuna,monk,20,102559,Hardcore PvP,2026-01-20 22:59:57.042544
25908,25909,Luj Kang,retalia,exalted monk,20,102520,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25909,25910,Nox Blindrook,retalia,none,20,103352,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25910,25911,Jegin,monstera,monk,20,115191,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25911,25912,Doutor Irineu,epoca,none,20,106834,Retro Open PvP,2026-01-20 22:59:57.042544
25912,25913,Garaxai Adron,epoca,none,20,106792,Retro Open PvP,2026-01-20 22:59:57.042544
25913,25914,Jag Stannar,epoca,none,20,98800,Retro Open PvP,2026-01-20 22:59:57.042544
25914,25915,Ninja Squad,epoca,none,20,101066,Retro Open PvP,2026-01-20 22:59:57.042544
25915,25916,Arcauzito,terribra,monk,20,99152,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25916,25917,Biel Rookerando,terribra,none,20,107000,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25917,25918,Chinelada Fatal,terribra,none,20,112607,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25918,25919,Diegopen,terribra,monk,20,101597,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25919,25920,Dill Rookaard,terribra,none,20,107372,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25920,25921,Gezafoko Indigente,terribra,exalted monk,20,104292,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25921,25922,Gi Tobias,terribra,none,20,108344,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25922,25923,Jaapa Monkzando,terribra,exalted monk,20,103135,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25923,25924,James Shaolin,terribra,monk,20,101988,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25924,25925,Kalontra maos delicadas,terribra,monk,20,100196,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25925,25926,Keymonk,terribra,exalted monk,20,101975,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25926,25927,Kyove,terribra,monk,20,99278,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25927,25928,Loot Bearer,terribra,none,20,114633,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25928,25929,Ludovicco Kavinatto,terribra,monk,20,100743,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25929,25930,Makaverious Theking,terribra,monk,20,104901,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25930,25931,Maple the Berserker,terribra,exalted monk,20,102340,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25931,25932,Monja Ana,terribra,exalted monk,20,101640,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25932,25933,Motyram Exalted Monk,terribra,monk,20,99548,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25933,25934,Nomelembro,terribra,none,20,107707,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25934,25935,Old Sunday,terribra,none,20,108883,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25935,25936,Rah Vokzx Monk,terribra,exalted monk,20,105572,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25936,25937,Zenitsu Hayate,terribra,monk,20,100076,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25937,25938,Cryptical Human,sombra,none,19,88632,Retro Open PvP,2026-01-20 22:59:57.042544
25938,25939,Legacy Rookstayer,sombra,none,19,86172,Retro Open PvP,2026-01-20 22:59:57.042544
25939,25940,Romonk,zunera,monk,19,94698,Hardcore PvP,2026-01-20 22:59:57.042544
25940,25941,Roo Kie,firmera,none,19,94495,Retro Open PvP,2026-01-20 22:59:57.042544
25941,25942,Sir Shanor,firmera,none,19,97668,Retro Open PvP,2026-01-20 22:59:57.042544
25942,25943,Buh Im Back,retalia,monk,19,83605,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25943,25944,Duxx Monk,retalia,monk,19,86294,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25944,25945,Eric No Vocation,retalia,none,19,91960,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25945,25946,Godfist Epnozz,retalia,monk,19,89562,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25946,25947,Miiimiiimiii,retalia,monk,19,98112,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25947,25948,Navith,retalia,none,19,84766,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25948,25949,Rookie Lover,retalia,none,19,89529,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25949,25950,Zawdrom,retalia,monk,19,90203,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25950,25951,Fizter,monstera,monk,19,97258,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25951,25952,Stinky Rookstayer,monstera,none,19,90756,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25952,25953,Ted Cornamenta,monstera,none,19,85995,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25953,25954,Ceeme North Rooker,gladibra,none,19,87706,Retro Open PvP,2026-01-20 22:59:57.042544
25954,25955,Honoravel Dan,gladibra,none,19,97168,Retro Open PvP,2026-01-20 22:59:57.042544
25955,25956,Jats on rook,gladibra,none,19,83432,Retro Open PvP,2026-01-20 22:59:57.042544
25956,25957,Nara Milano,gladibra,none,19,86371,Retro Open PvP,2026-01-20 22:59:57.042544
25957,25958,Rookgaard Para Presidente,gladibra,none,19,90682,Retro Open PvP,2026-01-20 22:59:57.042544
25958,25959,Zell,gladibra,none,19,85609,Retro Open PvP,2026-01-20 22:59:57.042544
25959,25960,Larran Hyla,eclipta,none,19,90542,Retro Open PvP,2026-01-20 22:59:57.042544
25960,25961,Mad Rookgaard,eclipta,none,19,87348,Retro Open PvP,2026-01-20 22:59:57.042544
25961,25962,Vixx xenna,eclipta,none,19,87733,Retro Open PvP,2026-01-20 22:59:57.042544
25962,25963,Emma austin,lutabra,none,19,88026,Retro Open PvP,2026-01-20 22:59:57.042544
25963,25964,Harveymd,lutabra,none,19,87069,Retro Open PvP,2026-01-20 22:59:57.042544
25964,25965,Lord Caranbola,lutabra,none,19,94596,Retro Open PvP,2026-01-20 22:59:57.042544
25965,25966,Rooker Gaucho,lutabra,none,19,86875,Retro Open PvP,2026-01-20 22:59:57.042544
25966,25967,Nikitas,zuna,monk,19,94012,Hardcore PvP,2026-01-20 22:59:57.042544
25967,25968,Rookgaardian of Penumbra,penumbra,none,19,95180,Retro Open PvP,2026-01-20 22:59:57.042544
25968,25969,Vini Tipo Net,penumbra,none,19,85029,Retro Open PvP,2026-01-20 22:59:57.042544
25969,25970,Tawyn Mere,epoca,none,19,92562,Retro Open PvP,2026-01-20 22:59:57.042544
25970,25971,Allanballan bear,epoca,none,19,87612,Retro Open PvP,2026-01-20 22:59:57.042544
25971,25972,Dawa Tayn,epoca,none,19,91415,Retro Open PvP,2026-01-20 22:59:57.042544
25972,25973,Sunori The Greatest,epoca,none,19,83493,Retro Open PvP,2026-01-20 22:59:57.042544
25973,25974,True Slav,epoca,none,19,86018,Retro Open PvP,2026-01-20 22:59:57.042544
25974,25975,Cifer Baalzebul,terribra,none,19,84684,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25975,25976,Eowterkz,terribra,none,19,86856,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25976,25977,Eriksen Marshall,terribra,monk,19,97006,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25977,25978,Lord Hades Monk,terribra,monk,19,85091,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25978,25979,Matado de Passarim,terribra,monk,19,87335,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25979,25980,Rookslayer of Jacabra,terribra,none,19,85493,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25980,25981,Sugar Teddy,terribra,none,19,92731,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25981,25982,Tinex,terribra,monk,19,89990,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25982,25983,Xplodys,terribra,monk,19,92147,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25983,25984,Hana Morca,tempestera,none,18,76019,Retro Open PvP,2026-01-20 22:59:57.042544
25984,25985,Protegus,tempestera,none,18,70504,Retro Open PvP,2026-01-20 22:59:57.042544
25985,25986,Sir Tore,tempestera,none,18,72979,Retro Open PvP,2026-01-20 22:59:57.042544
25986,25987,Etternal Rookiie,sombra,none,18,75068,Retro Open PvP,2026-01-20 22:59:57.042544
25987,25988,Jumento Cego,sombra,none,18,80535,Retro Open PvP,2026-01-20 22:59:57.042544
25988,25989,Maciek Zavovski,sombra,none,18,77863,Retro Open PvP,2026-01-20 22:59:57.042544
25989,25990,Neo Specter,sombra,none,18,82907,Retro Open PvP,2026-01-20 22:59:57.042544
25990,25991,Mini Kyva,zunera,monk,18,78821,Hardcore PvP,2026-01-20 22:59:57.042544
25991,25992,Rokushan,zunera,monk,18,76354,Hardcore PvP,2026-01-20 22:59:57.042544
25992,25993,Amy Rookie,firmera,none,18,80833,Retro Open PvP,2026-01-20 22:59:57.042544
25993,25994,Renan Humilitas,firmera,none,18,71473,Retro Open PvP,2026-01-20 22:59:57.042544
25994,25995,Tar Minastir,firmera,none,18,75008,Retro Open PvP,2026-01-20 22:59:57.042544
25995,25996,Baca Rookgaard,retalia,none,18,75516,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25996,25997,Bambarylo tyy,retalia,none,18,78785,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25997,25998,Hidden fist,retalia,monk,18,69790,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25998,25999,Kiran Marah,retalia,monk,18,81682,Retro Hardcore PvP,2026-01-20 22:59:57.042544
25999,26000,Testowar Chudy,retalia,none,18,69948,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26000,26001,Acruth Roock,monstera,none,18,77485,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26001,26002,Boggles,monstera,monk,18,70341,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26002,26003,Brother Eric,monstera,monk,18,72205,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26003,26004,Jai el monk,monstera,monk,18,72777,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26004,26005,Kaldarth Thanth,monstera,monk,18,71946,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26005,26006,Rook Alucinado,monstera,none,18,80284,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26006,26007,Rook Tamere,monstera,none,18,70504,Retro Hardcore PvP,2026-01-20 22:59:57.042544
26007,26008,Demanda Agregada,gladibra,none,18,77290,Retro Open PvP,2026-01-20 22:59:57.042544
26008,26009,Desbravador Winchester,gladibra,none,18,73722,Retro Open PvP,2026-01-20 22:59:57.042544
26009,26010,Eduardo Barban,gladibra,none,18,76931,Retro Open PvP,2026-01-20 22:59:57.042544
26010,26011,Galopes Tche,gladibra,none,18,73450,Retro Open PvP,2026-01-20 22:59:57.042544
26011,26012,Highlander Alto Astral,gladibra,none,18,71536,Retro Open PvP,2026-01-20 22:59:57.042544
26012,26013,Jeruis de Rook,gladibra,none,18,74370,Retro Open PvP,2026-01-20 22:59:57.042544
26013,26014,Kamalicious,gladibra,none,18,75729,Retro Open PvP,2026-01-20 22:59:57.042544
26014,26015,Lango Ognal,gladibra,none,18,74210,Retro Open PvP,2026-01-20 22:59:57.042544
26015,26016,Lythern,gladibra,none,18,76333,Retro Open PvP,2026-01-20 22:59:57.042544
26016,26017,Peblo,gladibra,none,18,71189,Retro Open PvP,2026-01-20 22:59:57.042544
26017,26018,Pyro Rookasslaya,gladibra,none,18,78122,Retro Open PvP,2026-01-20 22:59:57.042544
26018,26019,Soul of Kylindra,gladibra,none,18,78608,Retro Open PvP,2026-01-20 22:59:57.042544
26019,26020,Taling Thos,gladibra,none,18,77807,Retro Open PvP,2026-01-20 22:59:57.042544
26020,26021,Cyla Clynrekia,eclipta,none,18,74494,Retro Open PvP,2026-01-20 22:59:57.042544
26021,26022,Featherator Rex,eclipta,none,18,80978,Retro Open PvP,2026-01-20 22:59:57.042544
26022,26023,Insulae,eclipta,none,18,71787,Retro Open PvP,2026-01-20 22:59:57.042544
26023,26024,Insuline,eclipta,none,18,69719,Retro Open PvP,2026-01-20 22:59:57.042544
26024,26025,Kam ilek Deposlayer,eclipta,none,18,71725,Retro Open PvP,2026-01-20 22:59:57.042544
26025,26026,Krigarkarin,eclipta,none,18,71851,Retro Open PvP,2026-01-20 22:59:57.042544
26026,26027,Misty Metalowa,eclipta,none,18,73355,Retro Open PvP,2026-01-20 22:59:57.042544
26027,26028,Typowe Depo,eclipta,none,18,72282,Retro Open PvP,2026-01-20 22:59:57.042544
26028,26029,Akron Muerte,firmera,none,18,74427,Retro Open PvP,2026-01-20 22:59:57.042544
26029,26030,Cadinho Rooker,lutabra,none,18,72064,Retro Open PvP,2026-01-20 22:59:57.042544
26030,26031,Ohobbit,lutabra,none,18,70737,Retro Open PvP,2026-01-20 22:59:57.042544
26031,26032,Roocuzinho,lutabra,none,18,77150,Retro Open PvP,2026-01-20 22:59:57.042544
26032,26033,Rooker Trapaiado,lutabra,none,18,82524,Retro Open PvP,2026-01-20 22:59:57.042544
