,name,world,category,vocation,skill_level,ingestion_time,start_date,end_date,is_current,hash_diff
6309,Lutador de Mace,gentebra,Club Fighting,elite knight,142,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,7d52599e31017f346ccd57d91430ef17f4978e07a524d9783df4240f6ad74b35
6310,Lynk Eyes,gentebra,Axe Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
6311,Mad Roox,gentebra,Axe Fighting,elite knight,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,035a0c010c4d51148cc3b6c4cf496472f07e24b07980bfe7dd0f73248bd3a4f2
6312,Major Avontz,gentebra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
6313,Malukiller,gentebra,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
6314,Mano du Rock,gentebra,Club Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
6315,Marollaa,gentebra,Club Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
6316,Master'tere,gentebra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
6317,Matari,gentebra,Magic Level,master sorcerer,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,4b6cc4b12e739257a2c446d9b57b251d3bd08d79f06410847930c735cc27c511
6318,Matt Paladin,gentebra,Distance Fighting,royal paladin,138,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,22a16935cec27328793c2e3f971ab62b549fb5a25728b13e196aed8e3cb9c193
6319,Maxim Uz,gentebra,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
6320,Maximaizer,gentebra,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
6321,Maximus Randall,gentebra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
6322,Mente Brilhante,gentebra,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
6323,Mhorto,gentebra,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
6324,Minszk,gentebra,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
6325,Miojo Doido,gentebra,Magic Level,master sorcerer,138,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,431708d299f910d897575e346e23eded0d8a1943c79c6b3ea3c2fb5a5a160f5f
6326,Mistic Vini,gentebra,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
6327,Mit Iron,gentebra,Sword Fighting,elite knight,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a6812f55f6da541b99d77b69f2a884c5455a30af5e2eb9dd83b55a7f3023cf13
6328,Monkomell,gentebra,Fist Fighting,exalted monk,115,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-18 13:32:59.456830,False,925e8a5d587b30898372a64bfcd8afc1ef7848663a05893355be83c6e67f8aad
6329,Mor Decai,gentebra,Magic Level,master sorcerer,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9813a949da1b4da66d6695769af01526509758baba27b8bb31f38d9f8c322610
6330,Nicoly Kenty,gentebra,Magic Level,master sorcerer,156,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9b85a0626c276c217cf40133bf1060d55aa21f0d2913b841ed4e9796ecff26ba
6331,Nidnoc,gentebra,Shielding,elite knight,124,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,acfabce5b80066b8107e02f96e759f89eb5aa290641b86ef5375583c96056a58
6332,Nimue Lanuin,gentebra,Sword Fighting,elite knight,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,932121e6b52346100146798e74712960adf14be0b168922e5515d6da76fa5e05
6333,Nitro Hells'Angels,gentebra,Club Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
6334,Nyste Monk,gentebra,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
6335,Oh Euu,gentebra,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
6336,Otosz,gentebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6337,Padre-quemedo,gentebra,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
6338,Paladino Monte,gentebra,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
6339,Potozino,gentebra,Club Fighting,elite knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e059d86f58e9f3bbcd0aeec42f76f88bbc528e68434f2f426aa5a5f85e6228c4
6340,Rafaelkiller,gentebra,Axe Fighting,elite knight,152,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,4354b0fbd0652dcc8791b5fc40df8063c2e56a063832bd411a19b6d943293f49
6341,Rangel Lestat,gentebra,Sword Fighting,elite knight,142,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,7d52599e31017f346ccd57d91430ef17f4978e07a524d9783df4240f6ad74b35
6342,Raouter,gentebra,Sword Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
6343,Rayo,gentebra,Distance Fighting,royal paladin,140,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a3b76c11d9fbc6718f1e675c105e92d984d7a8fb765545d302ca349ee6490b09
6344,Rift Duken,gentebra,Magic Level,master sorcerer,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,4b6cc4b12e739257a2c446d9b57b251d3bd08d79f06410847930c735cc27c511
6345,Roges Legend,gentebra,Sword Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
6346,Rokkye,gentebra,Fist Fighting,exalted monk,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,aab09a699d59684f2d7b82285080b8fd8ee335034933a10cb36be77db1da1aa6
6347,Rossel Flamee,gentebra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
6348,Ryan Akin,gentebra,Axe Fighting,knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,918165658998a84a9a5e305c5bc9a5edb687f6f4760a78756e336f1d549ae1d0
6349,Saihtnirock,gentebra,Axe Fighting,elite knight,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,78883b5f522e8cddb23310fd11d572f8f91431ec031fdd026ffbcd7535e77b00
6350,Salll Sah Sah,gentebra,Sword Fighting,elite knight,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,23dc1d2f617b3c891097b1371a30afecd7f077e0e5f1b090d189359683fafeda
6351,Sapin Rhasta,gentebra,Distance Fighting,royal paladin,139,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e40b60c8258779c74157e48bc07cf2c8169780065cabf4b23e93eae9d1831dc3
6352,Sen tinela,gentebra,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
6353,Seth the Ruthless,gentebra,Distance Fighting,paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,8c94facf387bcf1f9bd027d65949a57fd6111439be1af16fb3e6e6c09a77e3d0
6354,Shi En,gentebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6355,Shiiva Nox,gentebra,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
6356,Showks,gentebra,Magic Level,master sorcerer,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d4691607c6a557566ada7c70a6cabc97ef90d47e77df6c197f81bd90a2e18fdf
6357,Skiann Torphyx,gentebra,Sword Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
6358,Skull Lyon,gentebra,Club Fighting,knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,bb0e9e35473755d686769b4d992ac6e20f687df6f9a1f165baae0bf40bb20bcc
6359,Skyline Rullesz,gentebra,Sword Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
6360,Skymarz,gentebra,Sword Fighting,elite knight,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,035a0c010c4d51148cc3b6c4cf496472f07e24b07980bfe7dd0f73248bd3a4f2
6361,Snitrana Mix,gentebra,Club Fighting,knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,bb0e9e35473755d686769b4d992ac6e20f687df6f9a1f165baae0bf40bb20bcc
6362,Soldier Dante,gentebra,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
6363,Soldier of Shadownn,gentebra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
6364,Spirit Pulse,gentebra,Fist Fighting,exalted monk,109,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
6365,Supreme Hunter,gentebra,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
6366,Suzy Whis,gentebra,Fist Fighting,exalted monk,117,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2e67b5879a1410a73506bdbfd96c2474c33511051ece84a921ae3d5442a40257
6367,Tarokss,gentebra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
6368,Tensh,gentebra,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
6369,Thimothus,gentebra,Club Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
6370,Thor Daer,gentebra,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
6371,Tintiu,gentebra,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
6372,Tiroz,gentebra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
6373,Treko,gentebra,Distance Fighting,royal paladin,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,5c969e6b4cca7a9470a0b3bfedb559712cdbfa6875b0dbf4efeb6c6711fae126
6374,Trublewoman,gentebra,Club Fighting,elite knight,126,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,c1d6f420c66be5b693eec9cd6053a2a9a52212fe170594a78872f0767344c1eb
6375,Tury,gentebra,Axe Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
6376,Tyko Durden,gentebra,Magic Level,master sorcerer,138,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,431708d299f910d897575e346e23eded0d8a1943c79c6b3ea3c2fb5a5a160f5f
6377,Vall Mera,gentebra,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
6378,Vera Nightmare,gentebra,Shielding,knight,123,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,59f4c76ecbcc5938a2d83caf10f2756015f20948b8813c940e5e8bb7a13d03e8
6379,Veyllor,gentebra,Distance Fighting,royal paladin,142,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b4767e465a14eb6f645eb906c6f3bfbeeadb335240cf6c3682a3ffab509dc82a
6380,Vinsmoke Unlucky,gentebra,Fist Fighting,monk,117,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,66b22b32002364f18744c047a544fa02be64ba8a555a450da195522de623423c
6381,Voljin Doctor,gentebra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
6382,Vyox,gentebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6383,Vyp Fox,gentebra,Magic Level,master sorcerer,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f4d0c754fd105b1a99e6e43288333c5c4ed6629eee6b8362661599dd28830522
6384,Xenge Teensina,gentebra,Sword Fighting,elite knight,137,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,23dc1d2f617b3c891097b1371a30afecd7f077e0e5f1b090d189359683fafeda
6385,Xodxleather,gentebra,Club Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
6386,Xogijaxx,gentebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6387,Yluminix,gentebra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
6388,Yonzheng Senpai,gentebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6389,Zayazord,gentebra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6390,Zig on Fire,gentebra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
6391,Zilo Roux,gentebra,Axe Fighting,elite knight,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,cd27ac75faf4639577a72e0f9308154f8528b9db1408f5b50127bca8b33596ad
6392,Zwkidek,gentebra,Sword Fighting,elite knight,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,932121e6b52346100146798e74712960adf14be0b168922e5515d6da76fa5e05
6393,Ash Chrimson,gentebra,Distance Fighting,royal paladin,134,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
6394,Juni in,gentebra,Axe Fighting,elite knight,130,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
6395,Lord Kurk Trix,gentebra,Shielding,royal paladin,124,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,5405f180b11924b2736b2d84d718ad9096a09ca2424362e6b423688ff492a25e
6396,Lutador de Mace,gentebra,Club Fighting,elite knight,141,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,8c434b5399fd8a814d68922ab6db07829e85ca3b6ebf7608cce6e34d99e3f04d
6397,Mano Mukaa,gentebra,Club Fighting,elite knight,128,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
6398,Monkomell,gentebra,Fist Fighting,exalted monk,116,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,c912887f3420c1166b9e87b08d16c3140b8572bbc80441741e8ed9a473735385
6399,Navicat,gentebra,Fist Fighting,exalted monk,109,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
6400,Theam Sarion,gentebra,Fist Fighting,exalted monk,109,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,b45bfa4a01a13fba4a0a8fa43494aa9bfa63b62d1a909bd4ce3398923d8efca0
6401,Vyox,gentebra,Shielding,royal paladin,124,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,5405f180b11924b2736b2d84d718ad9096a09ca2424362e6b423688ff492a25e
6402,Yluminix,gentebra,Shielding,royal paladin,124,2026-01-18 12:47:53.233983,2026-01-18 13:33:36.337172,,True,5405f180b11924b2736b2d84d718ad9096a09ca2424362e6b423688ff492a25e
6403,Alchemistzin,quelibra,Sword Fighting,elite knight,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,932121e6b52346100146798e74712960adf14be0b168922e5515d6da76fa5e05
6404,Ani Nec Skywalker,quelibra,Distance Fighting,royal paladin,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,29c8f5cd9eee6fd4678732c857539f4d1cf8b6c2fa436fa64fe259a5cbeee7b6
6405,Animus Necandi,quelibra,Club Fighting,elite knight,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,035a0c010c4d51148cc3b6c4cf496472f07e24b07980bfe7dd0f73248bd3a4f2
6406,Apok Bloodline,quelibra,Sword Fighting,elite knight,138,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,eea4142539d582cda9c22c6beea248b29c7049bb8fe008dece24f6d05915c15d
6407,Araujo Novo Homem,quelibra,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
6408,Ari Pittbull,quelibra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6409,Asuras Closed,quelibra,Club Fighting,elite knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3070edd1b95e765e4eeea3d2ae615efa4d8686afdf6f7a8d7a9990c4c0511379
6410,Axewinng,quelibra,Axe Fighting,elite knight,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,6818bae97240f317a6123c94e4784867ae29d6232926dbea8f1d0350a32f35e1
6411,Backshell,quelibra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
6412,Bertinhow,quelibra,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
6413,Bjo,quelibra,Magic Level,master sorcerer,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d4691607c6a557566ada7c70a6cabc97ef90d47e77df6c197f81bd90a2e18fdf
6414,Braian,quelibra,Club Fighting,knight,125,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,a6542b237f21d84320fabc46ae5ddb4b7d7c8319ae022e9a07eccce769d9d129
6415,Bryzin,quelibra,Magic Level,master sorcerer,131,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,90325bb84cc68c2444748592915420fe110f4d0e77ec8bb5642dc261b38e7982
6416,Cadete,quelibra,Axe Fighting,elite knight,133,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,ac1cf1667285ad2ea9f925d7d4cbb2f04d3de00f83d2c72710533b33bd9ec1bc
6417,Chapoca Bahea,quelibra,Magic Level,master sorcerer,128,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,860a9105f4b41b0e1a3d297a48fb2d51dd2392bc68cc2cc85891a0c4d0bd320c
6418,Charllon,quelibra,Magic Level,master sorcerer,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f9545bdedf4af53ffc5e70639e3a721668ba39babba1b91afd25e9af7b067e6c
6419,Chefao Magnifikdany,quelibra,Magic Level,master sorcerer,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9813a949da1b4da66d6695769af01526509758baba27b8bb31f38d9f8c322610
6420,Christopher Dumbledore,quelibra,Magic Level,master sorcerer,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,e6de042abf7bbb764240ed682c07a4acdddaa3c2a60b0abde29a7ba015cdf62b
6421,Corinthians Slayer,quelibra,Distance Fighting,royal paladin,142,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,b4767e465a14eb6f645eb906c6f3bfbeeadb335240cf6c3682a3ffab509dc82a
6422,Coronel Shock,quelibra,Magic Level,master sorcerer,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,2c843a5b31c79717e243ea9c29779de7b47122cee05c1916e0ce81d39683c750
6423,Coy,quelibra,Axe Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
6424,Dante Shido,quelibra,Axe Fighting,elite knight,129,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3c67daf9ad1957895ee4ffca6720077d9fc8ebdd6a116027d6cf41a70c1048c7
6425,Darkrizz,quelibra,Magic Level,master sorcerer,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,f9545bdedf4af53ffc5e70639e3a721668ba39babba1b91afd25e9af7b067e6c
6426,Dart Vinny,quelibra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
6427,Deestroyer,quelibra,Club Fighting,elite knight,130,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,34ecad5ff2d4ac75bfa218f5ae6c7b91de0e4dfea1b9e55777bb8ee91bbf48a4
6428,Dehidura Zen,quelibra,Sword Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
6429,Dih Bozgazi,quelibra,Distance Fighting,royal paladin,135,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,3b3dc88642db82cf4107c570b91d634960571dfc855c3e9e0cbc5de89dba0b91
6430,Diiih Foradesi,quelibra,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
6431,Don Leste,quelibra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
6432,Du Bolander,quelibra,Axe Fighting,elite knight,132,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,146c88f77ce1226f57eb8b52b84d99fc06e83eea1cb67d21b5b7c407416e959a
6433,Duhszera,quelibra,Distance Fighting,royal paladin,134,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,9961d6d5a14e95a2e6987643e44526c87ebaf20d4779e8c3dbb9147a895a987a
6434,Dukoth,quelibra,Distance Fighting,royal paladin,136,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,2026-01-26 19:00:56.891238,False,408e1cb98faf04dbf5c5ac009462d96697ebf3bc74747f52113c368a462ceebb
6435,Ek Troyer,quelibra,Club Fighting,knight,127,2026-01-12 23:40:38.539845,2026-01-13 00:05:51.445711,,True,d4f675fa666432500c4771bb90f8faf3b387afff59281a50c7b46a3fd31de592
